timestamp,server_rack,temperature,humidity,power_consumption,vibration,is_anomaly
"2025-12-21T22:31:43.743Z","R7",24.42,48.29,5981.32,0.4036,0
"2025-12-21T22:36:43.743Z","R1",24.1,51.55,6044.98,0.2337,0
"2025-12-21T22:41:43.743Z","R10",24.03,48.4,5916.13,0.1863,0
"2025-12-21T22:46:43.743Z","R1",25.19,51.69,5952.16,0.3868,0
"2025-12-21T22:51:43.743Z","R6",24.23,48.12,5918.46,0.3457,0
"2025-12-21T22:56:43.743Z","R10",24.91,48.48,5984.4,0.2571,0
"2025-12-21T23:01:43.743Z","R1",25.94,50.68,6080.33,0.5843,0
"2025-12-21T23:06:43.743Z","R5",25.99,47.63,5963.77,0.5326,0
"2025-12-21T23:11:43.743Z","R7",24.97,50.54,6068.15,0.3134,0
"2025-12-21T23:16:43.743Z","R10",24.54,51.72,5937.09,0.4234,0
"2025-12-21T23:21:43.743Z","R9",25.17,51.62,6028.63,0.2488,0
"2025-12-21T23:26:43.743Z","R6",25.06,49.68,6009.42,0.468,0
"2025-12-21T23:31:43.743Z","R9",24.43,51.93,6062.59,0.4682,0
"2025-12-21T23:36:43.743Z","R10",24.91,51.69,5981.73,0.4127,0
"2025-12-21T23:41:43.743Z","R9",25.23,51.75,5947.95,0.2355,0
"2025-12-21T23:46:43.743Z","R5",43.94,66.74,12646.65,3.6189,1
"2025-12-21T23:51:43.743Z","R3",24.64,47.76,6075.65,0.2841,0
"2025-12-21T23:56:43.743Z","R4",25.66,47.95,5999.44,0.1579,0
"2025-12-22T00:01:43.743Z","R9",24.6,50.65,5996.22,0.4488,0
"2025-12-22T00:06:43.743Z","R4",51.41,62.85,14154.75,6.7377,1
"2025-12-22T00:11:43.743Z","R1",24.51,51.91,5959.02,0.1523,0
"2025-12-22T00:16:43.743Z","R5",25.74,51.62,5918.17,0.2446,0
"2025-12-22T00:21:43.743Z","R9",46.92,50.34,8996.94,2.1557,1
"2025-12-22T00:26:43.743Z","R3",53.89,69.79,9984.14,6.1155,1
"2025-12-22T00:31:43.743Z","R4",24.69,48.81,5903.94,0.5901,0
"2025-12-22T00:36:43.743Z","R4",25.03,48.39,5959.32,0.1661,0
"2025-12-22T00:41:43.743Z","R7",25.41,50.02,5939.76,0.3097,0
"2025-12-22T00:46:43.743Z","R8",59.23,52.46,9852.41,2.966,1
"2025-12-22T00:51:43.743Z","R5",54.93,65.26,14813.1,6.7592,1
"2025-12-22T00:56:43.743Z","R6",24.16,51.49,5878.99,0.4554,0
"2025-12-22T01:01:43.743Z","R8",45.35,77.51,11616.05,4.6236,1
"2025-12-22T01:06:43.743Z","R8",24.55,50.69,5953.65,0.3879,0
"2025-12-22T01:11:43.743Z","R4",25.53,47.55,5891.66,0.1816,0
"2025-12-22T01:16:43.743Z","R1",23.71,51.58,5963.16,0.4197,0
"2025-12-22T01:21:43.743Z","R6",25.59,47.32,5876.92,0.3263,0
"2025-12-22T01:26:43.743Z","R5",24.69,49.94,5933.68,0.5287,0
"2025-12-22T01:31:43.743Z","R6",24.22,49.62,5783.32,0.4323,0
"2025-12-22T01:36:43.743Z","R7",45.19,79.13,9930.72,2.3207,1
"2025-12-22T01:41:43.743Z","R1",24.93,47.12,5819.43,0.1636,0
"2025-12-22T01:46:43.743Z","R3",23.92,49.63,5781.54,0.5643,0
"2025-12-22T01:51:43.743Z","R9",24.65,49.94,5919.04,0.1324,0
"2025-12-22T01:56:43.743Z","R8",25.08,48.59,5782.18,0.3819,0
"2025-12-22T02:01:43.743Z","R7",49.86,74.37,12468.54,6.5463,1
"2025-12-22T02:06:43.743Z","R9",24.68,48.85,5706.73,0.5545,0
"2025-12-22T02:11:43.743Z","R7",23.81,49.84,5746.9,0.2004,0
"2025-12-22T02:16:43.743Z","R6",50.42,64.91,10160.52,2.094,1
"2025-12-22T02:21:43.743Z","R4",24.33,48.83,5780.02,0.2135,0
"2025-12-22T02:26:43.743Z","R9",24.15,51.02,5765.68,0.3563,0
"2025-12-22T02:31:43.743Z","R2",24.04,48.8,5664.8,0.5441,0
"2025-12-22T02:36:43.743Z","R7",23.43,48.44,5733.25,0.335,0
"2025-12-22T02:41:43.743Z","R1",24.18,50.18,5797.17,0.3323,0
"2025-12-22T02:46:43.743Z","R3",24.86,50.18,5649.56,0.4464,0
"2025-12-22T02:51:43.743Z","R10",23.63,48.91,5752.26,0.1332,0
"2025-12-22T02:56:43.743Z","R3",55.72,69.55,12749.8,2.4217,1
"2025-12-22T03:01:43.743Z","R6",23.48,48.87,5528.63,0.5815,0
"2025-12-22T03:06:43.743Z","R10",24.21,47.78,5439.95,0.4655,0
"2025-12-22T03:11:43.743Z","R4",24.26,45.25,5413.12,0.1804,0
"2025-12-22T03:16:43.743Z","R9",23.08,45.78,5590.09,0.2499,0
"2025-12-22T03:21:43.743Z","R6",23.55,46.24,5423.76,0.211,0
"2025-12-22T03:26:43.743Z","R2",23.18,48.07,5590.01,0.1232,0
"2025-12-22T03:31:43.743Z","R2",22.64,48.61,5425.17,0.4549,0
"2025-12-22T03:36:43.743Z","R7",23.77,48.46,5406.53,0.2275,0
"2025-12-22T03:41:43.743Z","R8",24.35,46.9,5548.53,0.2916,0
"2025-12-22T03:46:43.743Z","R3",56.92,63.72,11795.88,3.6661,1
"2025-12-22T03:51:43.743Z","R3",23.91,49.69,5433.88,0.3814,0
"2025-12-22T03:56:43.743Z","R10",24.03,47.31,5490.2,0.1046,0
"2025-12-22T04:01:43.743Z","R6",22.83,45.82,5212.35,0.2228,0
"2025-12-22T04:06:43.743Z","R6",21.92,45.87,5181.26,0.4081,0
"2025-12-22T04:11:43.743Z","R4",22.39,46.41,5303.22,0.1579,0
"2025-12-22T04:16:43.743Z","R8",23.25,44.56,5242.17,0.3836,0
"2025-12-22T04:21:43.743Z","R9",44.88,50.34,10070.2,4.6046,1
"2025-12-22T04:26:43.743Z","R9",22.16,44.87,5234.77,0.4001,0
"2025-12-22T04:31:43.743Z","R1",23.6,45.54,5202.25,0.3317,0
"2025-12-22T04:36:43.743Z","R6",23.05,47,5263.42,0.1098,0
"2025-12-22T04:41:43.743Z","R7",55.77,52.84,8254.23,3.0878,1
"2025-12-22T04:46:43.743Z","R6",23.47,45.4,5298.91,0.5187,0
"2025-12-22T04:51:43.743Z","R8",50.88,61.77,8031.06,6.1415,1
"2025-12-22T04:56:43.743Z","R4",23.19,47.51,5267.43,0.529,0
"2025-12-22T05:01:43.743Z","R7",21.91,44.79,5022.06,0.3597,0
"2025-12-22T05:06:43.743Z","R10",21.14,44.99,5095.28,0.5754,0
"2025-12-22T05:11:43.743Z","R1",22.49,43.85,5045.68,0.5742,0
"2025-12-22T05:16:43.743Z","R3",22.35,46.65,5078.54,0.5764,0
"2025-12-22T05:21:43.743Z","R4",39.07,51.75,10020.88,6.7515,1
"2025-12-22T05:26:43.743Z","R10",21.34,44.41,4938.63,0.2496,0
"2025-12-22T05:31:43.743Z","R10",22.35,46.07,5043.6,0.3151,0
"2025-12-22T05:36:43.743Z","R3",22.67,43.48,5020.86,0.5188,0
"2025-12-22T05:41:43.743Z","R6",43.37,50.86,12463.37,4.6873,1
"2025-12-22T05:46:43.743Z","R5",22.92,45.59,5007.49,0.3542,0
"2025-12-22T05:51:43.743Z","R5",22.74,47.45,5025.71,0.2979,0
"2025-12-22T05:56:43.743Z","R7",22.05,45.58,5025.41,0.1734,0
"2025-12-22T06:01:43.743Z","R7",54.99,61.22,8569,3.6627,1
"2025-12-22T06:06:43.743Z","R7",50.82,61.35,9407.75,2.2127,1
"2025-12-22T06:11:43.743Z","R5",21.14,46.16,4806.09,0.2676,0
"2025-12-22T06:16:43.743Z","R3",44.37,59.3,10272.66,3.1447,1
"2025-12-22T06:21:43.743Z","R9",20.41,43.88,4793.65,0.3932,0
"2025-12-22T06:26:43.743Z","R8",21.52,44.47,4772.9,0.3929,0
"2025-12-22T06:31:43.743Z","R7",38.48,55.53,10515.42,5.991,1
"2025-12-22T06:36:43.743Z","R8",45.57,73.04,9413.62,3.47,1
"2025-12-22T06:41:43.743Z","R8",20.4,44.42,4712.76,0.4165,0
"2025-12-22T06:46:43.743Z","R10",21.58,44.07,4701.98,0.3043,0
"2025-12-22T06:51:43.743Z","R6",42.63,71.6,8954.97,2.3583,1
"2025-12-22T06:56:43.743Z","R4",39.27,59.62,9048.42,6.8356,1
"2025-12-22T07:01:43.743Z","R9",20.65,42.54,4574.27,0.101,0
"2025-12-22T07:06:43.743Z","R7",21.41,41.06,4535.8,0.2146,0
"2025-12-22T07:11:43.743Z","R3",20.47,40.05,4514.72,0.4744,0
"2025-12-22T07:16:43.743Z","R7",20.36,41.24,4448.62,0.5756,0
"2025-12-22T07:21:43.743Z","R2",19.77,44.58,4480.85,0.3446,0
"2025-12-22T07:26:43.743Z","R8",20,41.93,4569.9,0.2424,0
"2025-12-22T07:31:43.743Z","R10",20.54,43.48,4535.38,0.4234,0
"2025-12-22T07:36:43.743Z","R9",19.52,42.16,4425.01,0.4678,0
"2025-12-22T07:41:43.743Z","R2",20.46,41.6,4487.3,0.2554,0
"2025-12-22T07:46:43.743Z","R1",21.28,43.39,4472.85,0.275,0
"2025-12-22T07:51:43.743Z","R3",20.41,40.71,4409.09,0.1678,0
"2025-12-22T07:56:43.743Z","R4",38.43,59.15,10108.11,2.8661,1
"2025-12-22T08:01:43.743Z","R10",20.1,43.32,4238.95,0.1639,0
"2025-12-22T08:06:43.743Z","R5",41.39,49.56,8839.19,5.7594,1
"2025-12-22T08:11:43.743Z","R10",19.02,39.41,4389.38,0.1779,0
"2025-12-22T08:16:43.743Z","R3",20.81,40.5,4228.19,0.366,0
"2025-12-22T08:21:43.743Z","R9",19.25,39.4,4234.39,0.2,0
"2025-12-22T08:26:43.743Z","R10",19.08,41.39,4345.91,0.1611,0
"2025-12-22T08:31:43.743Z","R6",19.76,41.31,4212.91,0.5665,0
"2025-12-22T08:36:43.743Z","R8",20.15,40,4347.1,0.4557,0
"2025-12-22T08:41:43.743Z","R1",19.75,40.67,4238.57,0.2675,0
"2025-12-22T08:46:43.743Z","R8",20.31,41.6,4361.95,0.5008,0
"2025-12-22T08:51:43.743Z","R9",20.84,40.65,4366.25,0.1362,0
"2025-12-22T08:56:43.743Z","R3",19.41,40.86,4233.47,0.5887,0
"2025-12-22T09:01:43.743Z","R4",46.65,69.06,8414.42,2.7988,1
"2025-12-22T09:06:43.743Z","R10",18.77,40.28,4191.36,0.4713,0
"2025-12-22T09:11:43.743Z","R1",19.85,40.22,4168.99,0.424,0
"2025-12-22T09:16:43.743Z","R5",18.4,40.35,4153.5,0.1357,0
"2025-12-22T09:21:43.743Z","R1",18.75,40.43,4082.08,0.2146,0
"2025-12-22T09:26:43.743Z","R2",40.7,55.39,9370.28,3.3178,1
"2025-12-22T09:31:43.743Z","R9",19.37,41.52,4099.44,0.3416,0
"2025-12-22T09:36:43.743Z","R5",19.99,40.65,4054.87,0.4492,0
"2025-12-22T09:41:43.743Z","R2",20.35,40.27,4156.05,0.4917,0
"2025-12-22T09:46:43.743Z","R6",20.22,40.96,4147.66,0.4212,0
"2025-12-22T09:51:43.743Z","R10",20.35,40.52,4112.77,0.1891,0
"2025-12-22T09:56:43.743Z","R10",20.07,40.01,4215.02,0.3546,0
"2025-12-22T10:01:43.743Z","R10",19.75,42.42,4092.57,0.4498,0
"2025-12-22T10:06:43.743Z","R2",20.02,39.42,4072.27,0.3287,0
"2025-12-22T10:11:43.743Z","R10",19.98,40.44,4068.11,0.5691,0
"2025-12-22T10:16:43.743Z","R8",18.61,38.28,4030.23,0.5605,0
"2025-12-22T10:21:43.743Z","R10",20.03,40.38,4073.71,0.1067,0
"2025-12-22T10:26:43.743Z","R2",18.51,42.25,4123.18,0.4824,0
"2025-12-22T10:31:43.743Z","R9",51.4,44.29,8699.39,5.2902,1
"2025-12-22T10:36:43.743Z","R8",18.76,40.82,3985.35,0.294,0
"2025-12-22T10:41:43.743Z","R8",19.58,40.23,4045.86,0.1726,0
"2025-12-22T10:46:43.743Z","R8",19.6,42.1,4057.75,0.5688,0
"2025-12-22T10:51:43.743Z","R7",19.6,41.78,3966.69,0.206,0
"2025-12-22T10:56:43.743Z","R8",19.44,40.58,4117.66,0.2713,0
"2025-12-22T11:01:43.743Z","R1",19.07,40.51,3981.55,0.3344,0
"2025-12-22T11:06:43.743Z","R1",19.96,42.38,3929.43,0.2182,0
"2025-12-22T11:11:43.743Z","R8",18.36,40.71,3923.6,0.3721,0
"2025-12-22T11:16:43.743Z","R7",18.62,41.43,4054.54,0.27,0
"2025-12-22T11:21:43.743Z","R4",18.26,40.94,4002.41,0.2947,0
"2025-12-22T11:26:43.743Z","R9",19.57,37.72,4002.95,0.3633,0
"2025-12-22T11:31:43.743Z","R6",18.73,40.68,4083.82,0.5732,0
"2025-12-22T11:36:43.743Z","R7",18.79,38.34,3973.59,0.3921,0
"2025-12-22T11:41:43.743Z","R8",19.28,42.31,3937.3,0.5211,0
"2025-12-22T11:46:43.743Z","R10",19.25,40.54,3908.74,0.1685,0
"2025-12-22T11:51:43.743Z","R4",18.65,39.32,3922.68,0.3688,0
"2025-12-22T11:56:43.743Z","R7",35.75,59.36,7281.35,2.4671,1
"2025-12-22T12:01:43.743Z","R1",19.39,38.17,4108.91,0.43,0
"2025-12-22T12:06:43.743Z","R9",19.45,39.26,4054.9,0.4097,0
"2025-12-22T12:11:43.743Z","R9",19.4,39.13,4069.72,0.2102,0
"2025-12-22T12:16:43.743Z","R4",19.88,38.87,4091.98,0.1204,0
"2025-12-22T12:21:43.743Z","R2",18.72,39.76,4094.59,0.4382,0
"2025-12-22T12:26:43.743Z","R7",18.67,41.63,4047.78,0.4305,0
"2025-12-22T12:31:43.743Z","R2",19.65,40.28,3988.55,0.2951,0
"2025-12-22T12:36:43.743Z","R4",18.84,40.37,4018.46,0.3472,0
"2025-12-22T12:41:43.743Z","R9",18.65,38.41,3993.71,0.165,0
"2025-12-22T12:46:43.743Z","R4",53.86,44.13,10049.85,3.2977,1
"2025-12-22T12:51:43.743Z","R7",18.86,40.2,3950.29,0.1421,0
"2025-12-22T12:56:43.743Z","R4",18.62,42.4,3946.18,0.5302,0
"2025-12-22T13:01:43.743Z","R10",19.23,42.34,4204.28,0.5084,0
"2025-12-22T13:06:43.743Z","R4",19.59,39.13,4157.22,0.2563,0
"2025-12-22T13:11:43.743Z","R4",42.73,41.41,9950.54,5.3911,1
"2025-12-22T13:16:43.743Z","R7",44.89,46.97,7343.82,2.005,1
"2025-12-22T13:21:43.743Z","R7",20.28,40.35,4188.46,0.3039,0
"2025-12-22T13:26:43.743Z","R7",18.81,41.49,4091.87,0.2773,0
"2025-12-22T13:31:43.743Z","R6",19.79,42.14,4069.2,0.3508,0
"2025-12-22T13:36:43.743Z","R8",18.5,40.27,4201.97,0.3397,0
"2025-12-22T13:41:43.743Z","R8",53,58.12,6868.48,4.4961,1
"2025-12-22T13:46:43.743Z","R6",34.82,67.08,7707.43,5.6606,1
"2025-12-22T13:51:43.743Z","R4",18.97,39.73,4096.74,0.1473,0
"2025-12-22T13:56:43.743Z","R7",45.23,70.29,8237.18,4.6427,1
"2025-12-22T14:01:43.743Z","R3",19.38,43.29,4211.43,0.2684,0
"2025-12-22T14:06:43.743Z","R3",19.66,42.48,4340.86,0.228,0
"2025-12-22T14:11:43.743Z","R6",19.33,43.85,4331.58,0.5137,0
"2025-12-22T14:16:43.743Z","R2",20.15,41.24,4253.22,0.4037,0
"2025-12-22T14:21:43.743Z","R9",20.69,43.45,4208.4,0.3636,0
"2025-12-22T14:26:43.743Z","R6",20.3,42.98,4377.77,0.5732,0
"2025-12-22T14:31:43.743Z","R8",20.65,39.99,4337.59,0.4372,0
"2025-12-22T14:36:43.743Z","R2",20.18,42.64,4260.06,0.5807,0
"2025-12-22T14:41:43.743Z","R7",20.75,41.17,4287.04,0.5132,0
"2025-12-22T14:46:43.743Z","R9",19.81,40.63,4296.68,0.1235,0
"2025-12-22T14:51:43.743Z","R6",19.29,43.35,4250.98,0.4251,0
"2025-12-22T14:56:43.743Z","R6",40.64,56,8652.09,2.5995,1
"2025-12-22T15:01:43.743Z","R7",47.89,64.42,10454.36,5.93,1
"2025-12-22T15:06:43.743Z","R8",20.62,41.61,4535.5,0.2158,0
"2025-12-22T15:11:43.743Z","R10",21,41.23,4493.05,0.1225,0
"2025-12-22T15:16:43.743Z","R9",21.17,43.53,4591.49,0.4443,0
"2025-12-22T15:21:43.743Z","R8",21.32,40.65,4453.08,0.5479,0
"2025-12-22T15:26:43.743Z","R8",20,42.38,4416.7,0.121,0
"2025-12-22T15:31:43.743Z","R9",20.02,41.44,4521.17,0.3304,0
"2025-12-22T15:36:43.743Z","R1",20.82,42.22,4462.71,0.522,0
"2025-12-22T15:41:43.743Z","R6",20.91,42.15,4427.67,0.5738,0
"2025-12-22T15:46:43.743Z","R6",21.4,43.46,4517.42,0.4153,0
"2025-12-22T15:51:43.743Z","R1",20.5,42.84,4453.06,0.2694,0
"2025-12-22T15:56:43.743Z","R3",20.41,44.58,4432.77,0.4519,0
"2025-12-22T16:01:43.743Z","R7",54.83,71.46,10587.83,5.2273,1
"2025-12-22T16:06:43.743Z","R4",22.22,43.92,4652.65,0.4751,0
"2025-12-22T16:11:43.743Z","R5",21.7,41.88,4667.69,0.2656,0
"2025-12-22T16:16:43.743Z","R3",21.71,42.32,4702.41,0.4062,0
"2025-12-22T16:21:43.743Z","R6",21.42,42.28,4795.98,0.4066,0
"2025-12-22T16:26:43.743Z","R9",21.19,44.33,4773.25,0.4276,0
"2025-12-22T16:31:43.743Z","R3",20.63,44.41,4784.57,0.4849,0
"2025-12-22T16:36:43.743Z","R3",41.08,63.34,9930.82,5.9661,1
"2025-12-22T16:41:43.743Z","R4",45.72,61.43,7244.43,2.0343,1
"2025-12-22T16:46:43.743Z","R2",20.45,43.14,4750.04,0.1241,0
"2025-12-22T16:51:43.743Z","R4",20.55,41.33,4794.53,0.3268,0
"2025-12-22T16:56:43.743Z","R4",20.37,43.47,4781.92,0.2706,0
"2025-12-22T17:01:43.743Z","R6",42.53,66.06,9702.31,2.8165,1
"2025-12-22T17:06:43.743Z","R2",22.52,42.55,4906.47,0.1143,0
"2025-12-22T17:11:43.743Z","R5",22.14,46.39,5081.51,0.4647,0
"2025-12-22T17:16:43.743Z","R4",22.73,44.1,4976.3,0.2203,0
"2025-12-22T17:21:43.743Z","R3",22.92,46.38,5005.82,0.5198,0
"2025-12-22T17:26:43.743Z","R5",22.63,42.97,5067.89,0.3826,0
"2025-12-22T17:31:43.743Z","R9",22.4,47.34,5038.78,0.2223,0
"2025-12-22T17:36:43.743Z","R7",38.03,67.79,8500.55,6.5022,1
"2025-12-22T17:41:43.743Z","R9",21.05,45.96,4994.67,0.296,0
"2025-12-22T17:46:43.743Z","R2",22.83,43.71,5046.84,0.415,0
"2025-12-22T17:51:43.743Z","R2",21.22,44,5099.95,0.1813,0
"2025-12-22T17:56:43.743Z","R10",21.45,45.85,5025.65,0.2082,0
"2025-12-22T18:01:43.743Z","R10",23.04,45.83,5284.86,0.1711,0
"2025-12-22T18:06:43.743Z","R3",22.76,47.23,5324.99,0.5805,0
"2025-12-22T18:11:43.743Z","R5",22.88,47.5,5300.27,0.1049,0
"2025-12-22T18:16:43.743Z","R2",22.54,47.14,5233.75,0.233,0
"2025-12-22T18:21:43.743Z","R10",22.94,45.11,5307.14,0.55,0
"2025-12-22T18:26:43.743Z","R6",22.33,47.48,5316.99,0.5616,0
"2025-12-22T18:31:43.743Z","R5",50.03,60.76,12433.27,3.62,1
"2025-12-22T18:36:43.743Z","R9",51.9,68.64,8293.05,5.8285,1
"2025-12-22T18:41:43.743Z","R3",23.44,44.2,5260.25,0.5931,0
"2025-12-22T18:46:43.743Z","R8",23.03,47.51,5207.39,0.2566,0
"2025-12-22T18:51:43.743Z","R3",21.87,46.51,5240.86,0.3092,0
"2025-12-22T18:56:43.743Z","R2",23.46,47.71,5343.75,0.1172,0
"2025-12-22T19:01:43.743Z","R9",22.64,45.08,5579.81,0.1593,0
"2025-12-22T19:06:43.743Z","R1",24.42,46.73,5593.07,0.3654,0
"2025-12-22T19:11:43.743Z","R3",24.45,49.59,5544.53,0.4357,0
"2025-12-22T19:16:43.743Z","R8",22.71,45.15,5561.77,0.5293,0
"2025-12-22T19:21:43.743Z","R4",23.44,49.51,5411.77,0.5398,0
"2025-12-22T19:26:43.743Z","R7",22.8,49.16,5517.75,0.4089,0
"2025-12-22T19:31:43.743Z","R8",23.56,47.35,5431.61,0.4184,0
"2025-12-22T19:36:43.743Z","R8",24.38,45.12,5425.35,0.22,0
"2025-12-22T19:41:43.743Z","R9",23.7,46.81,5459.08,0.582,0
"2025-12-22T19:46:43.743Z","R8",22.86,45.3,5472.12,0.2313,0
"2025-12-22T19:51:43.743Z","R4",57.7,53.05,9862.2,5.6855,1
"2025-12-22T19:56:43.743Z","R3",23.7,45.86,5406.36,0.3638,0
"2025-12-22T20:01:43.743Z","R9",25.01,47.86,5756.17,0.5193,0
"2025-12-22T20:06:43.743Z","R1",23.98,49.35,5717.9,0.4914,0
"2025-12-22T20:11:43.743Z","R7",24.2,50.24,5807.08,0.4778,0
"2025-12-22T20:16:43.743Z","R6",23.91,49.72,5700.66,0.146,0
"2025-12-22T20:21:43.743Z","R6",24.74,47.4,5799.71,0.2701,0
"2025-12-22T20:26:43.743Z","R7",24.02,46.25,5703.03,0.4899,0
"2025-12-22T20:31:43.743Z","R4",23.46,49.5,5648.9,0.3684,0
"2025-12-22T20:36:43.743Z","R9",54.12,75.37,14110.53,6.0968,1
"2025-12-22T20:41:43.743Z","R9",52.83,60.71,12490.05,3.6252,1
"2025-12-22T20:46:43.743Z","R4",23.57,46.23,5752.72,0.523,0
"2025-12-22T20:51:43.743Z","R10",23.17,50.03,5701.41,0.5024,0
"2025-12-22T20:56:43.743Z","R1",23.16,50.93,5737.06,0.5423,0
"2025-12-22T21:01:43.743Z","R9",23.76,51.81,5864.03,0.3991,0
"2025-12-22T21:06:43.743Z","R5",25.05,50.36,5811.55,0.4802,0
"2025-12-22T21:11:43.743Z","R10",25.39,47.03,5894.93,0.1001,0
"2025-12-22T21:16:43.743Z","R2",24.69,50.59,5901.26,0.1018,0
"2025-12-22T21:21:43.743Z","R2",24.58,50.43,5767.21,0.5359,0
"2025-12-22T21:26:43.743Z","R10",23.7,51.18,5857.99,0.4516,0
"2025-12-22T21:31:43.743Z","R8",25.25,49.02,5800.9,0.4031,0
"2025-12-22T21:36:43.743Z","R5",24.34,48.57,5863.36,0.2115,0
"2025-12-22T21:41:43.743Z","R1",42.1,54.27,13422.59,3.9407,1
"2025-12-22T21:46:43.743Z","R6",24.26,49.38,5953.02,0.4846,0
"2025-12-22T21:51:43.743Z","R3",25.28,46.95,5802.72,0.1679,0
"2025-12-22T21:56:43.743Z","R5",24.75,50.56,5861.81,0.494,0
"2025-12-22T22:01:43.743Z","R9",25.74,52.18,5897.38,0.166,0
"2025-12-22T22:06:43.743Z","R9",25.57,50.65,5961.19,0.5069,0
"2025-12-22T22:11:43.743Z","R8",24.66,48.9,5906.62,0.1141,0
"2025-12-22T22:16:43.743Z","R2",24.67,52.25,5885.11,0.3794,0
"2025-12-22T22:21:43.743Z","R7",25.87,47.74,5959.65,0.1756,0
"2025-12-22T22:26:43.743Z","R6",55.14,77.27,12814.41,6.1119,1
"2025-12-22T22:31:43.743Z","R9",24.52,52.19,6059.2,0.3604,0
"2025-12-22T22:36:43.743Z","R8",23.99,50.63,5876.48,0.5907,0
"2025-12-22T22:41:43.743Z","R8",25.18,48.76,6052.78,0.3043,0
"2025-12-22T22:46:43.743Z","R9",45.33,61.94,14441.46,5.7757,1
"2025-12-22T22:51:43.743Z","R2",54.32,68.31,13121.32,6.2327,1
"2025-12-22T22:56:43.743Z","R1",24.01,47.41,6010.87,0.5391,0
"2025-12-22T23:01:43.743Z","R5",24.1,47.9,6036.9,0.5834,0
"2025-12-22T23:06:43.743Z","R6",24.16,48.18,6029.47,0.4571,0
"2025-12-22T23:11:43.743Z","R9",24.59,51.05,6099.21,0.3363,0
"2025-12-22T23:16:43.743Z","R9",42.57,63.66,9270.82,6.6351,1
"2025-12-22T23:21:43.743Z","R7",24.31,52.02,5989.94,0.3328,0
"2025-12-22T23:26:43.743Z","R9",24.43,48.66,5952.42,0.3975,0
"2025-12-22T23:31:43.743Z","R8",24.76,50.42,6044.33,0.5517,0
"2025-12-22T23:36:43.743Z","R1",24.88,47.75,5905.06,0.5778,0
"2025-12-22T23:41:43.743Z","R9",25.36,50.37,6014.26,0.5786,0
"2025-12-22T23:46:43.743Z","R4",55.28,67.1,14205.01,2.0267,1
"2025-12-22T23:51:43.743Z","R5",25.18,51.42,5928.4,0.3156,0
"2025-12-22T23:56:43.743Z","R9",25.08,48.75,5994.03,0.3105,0
"2025-12-23T00:01:43.743Z","R5",24.61,49.88,5931.26,0.1014,0
"2025-12-23T00:06:43.743Z","R9",25.12,48.98,5980.92,0.4828,0
"2025-12-23T00:11:43.743Z","R7",25.59,48.78,5883.63,0.5644,0
"2025-12-23T00:16:43.743Z","R3",25.71,49.26,6007.74,0.3605,0
"2025-12-23T00:21:43.743Z","R8",25.55,48.36,5982.4,0.2446,0
"2025-12-23T00:26:43.743Z","R6",25.61,50.28,5879.81,0.1657,0
"2025-12-23T00:31:43.743Z","R5",25.57,47.66,6022.4,0.571,0
"2025-12-23T00:36:43.743Z","R6",25.33,50.65,5994.97,0.4032,0
"2025-12-23T00:41:43.743Z","R7",58.68,59.72,12125.78,5.9332,1
"2025-12-23T00:46:43.743Z","R1",25.77,51.04,5927.12,0.1369,0
"2025-12-23T00:51:43.743Z","R8",25.65,51.16,5964.12,0.3632,0
"2025-12-23T00:56:43.743Z","R7",24.49,51.97,6027.49,0.4644,0
"2025-12-23T01:01:43.743Z","R10",25.07,47.15,5916.29,0.3196,0
"2025-12-23T01:06:43.743Z","R5",25.16,47.3,5842.65,0.3412,0
"2025-12-23T01:11:43.743Z","R8",40.55,54.79,13428.65,5.9305,1
"2025-12-23T01:16:43.743Z","R4",24.56,50.05,5842.76,0.2399,0
"2025-12-23T01:21:43.743Z","R1",24.47,47.67,5840.82,0.4623,0
"2025-12-23T01:26:43.743Z","R10",24.03,49.68,5888.17,0.4332,0
"2025-12-23T01:31:43.743Z","R6",51.16,64.13,12633.83,4.7745,1
"2025-12-23T01:36:43.743Z","R8",25.28,47.75,5903.74,0.5678,0
"2025-12-23T01:41:43.743Z","R6",25.39,49.69,5891.08,0.2379,0
"2025-12-23T01:46:43.743Z","R7",25.19,50.06,5868.66,0.2684,0
"2025-12-23T01:51:43.743Z","R9",24.97,47.49,5848.65,0.1305,0
"2025-12-23T01:56:43.743Z","R10",49.11,70.85,14665.04,4.8432,1
"2025-12-23T02:01:43.743Z","R4",24.41,49.36,5704.27,0.1046,0
"2025-12-23T02:06:43.743Z","R5",24.07,50.71,5768.51,0.1334,0
"2025-12-23T02:11:43.743Z","R6",24.76,46.67,5622.98,0.5344,0
"2025-12-23T02:16:43.743Z","R9",24.8,47.36,5802.98,0.5595,0
"2025-12-23T02:21:43.743Z","R10",50.28,65.93,10342.7,5.9021,1
"2025-12-23T02:26:43.743Z","R4",23.13,48.4,5771.64,0.3537,0
"2025-12-23T02:31:43.743Z","R7",24.19,48.66,5745.56,0.481,0
"2025-12-23T02:36:43.743Z","R3",24.81,49.01,5742.05,0.2221,0
"2025-12-23T02:41:43.743Z","R10",24.28,47.32,5721.68,0.3291,0
"2025-12-23T02:46:43.743Z","R4",23.92,48.89,5754.91,0.2971,0
"2025-12-23T02:51:43.743Z","R10",24.82,49.56,5686.41,0.3984,0
